Entity,Code,Year,Annual CO₂ emissions from coal (per capita)
Lebanon,LBN,2011,0.12294776
Lebanon,LBN,2012,0.1196667
Lebanon,LBN,2013,0.08738367
Lebanon,LBN,2014,0.09871509
Lebanon,LBN,2015,0.096787624
Lebanon,LBN,2016,0.09908871
Lebanon,LBN,2017,0.101696245
Lebanon,LBN,2018,0.044084676
Lebanon,LBN,2019,0.018969381
Lebanon,LBN,2020,0.0077104378
Lebanon,LBN,2021,0.027558316
Lebanon,LBN,2022,0.008929597
Lebanon,LBN,2023,0.014941732
Lebanon,LBN,2024,0.017552303
Lesotho,LSO,1990,0.6312357
Lesotho,LSO,1991,0.64832556
Lesotho,LSO,1992,0.66501504
Lesotho,LSO,1993,0.6762355
Lesotho,LSO,1994,0.68805444
Lesotho,LSO,1995,0.69282955
Lesotho,LSO,1996,0.6988457
Lesotho,LSO,1997,0.7062224
Lesotho,LSO,1998,0.7170118
Lesotho,LSO,1999,0.7242994
Lesotho,LSO,2000,0.73464996
Lesotho,LSO,2001,0.74530387
Lesotho,LSO,2002,0.76009357
Lesotho,LSO,2003,0.7770768
Lesotho,LSO,2004,0.79743904
Lesotho,LSO,2005,0.8179409
Lesotho,LSO,2006,0.83487654
Lesotho,LSO,2007,0.84599745
Lesotho,LSO,2008,0.85519236
Lesotho,LSO,2009,0.8638002
Lesotho,LSO,2010,0.87733835
Lesotho,LSO,2011,1.0973706
Lesotho,LSO,2012,1.080633
Lesotho,LSO,2013,0.7447339
Lesotho,LSO,2014,0.8032264
Lesotho,LSO,2015,0.6807063
Lesotho,LSO,2016,0.6466619
Lesotho,LSO,2017,0.7575593
Lesotho,LSO,2018,0.67789364
Lesotho,LSO,2019,0.6655452
Lesotho,LSO,2020,0.60473216
Lesotho,LSO,2021,1.0611842
Lesotho,LSO,2022,0.71641636
Lesotho,LSO,2023,0.67952037
Lesotho,LSO,2024,0.7020272
Libya,LBY,1950,0.0129530495
Libya,LBY,1951,0.012795653
Libya,LBY,1952,0.012893985
Libya,LBY,1953,0.021674978
Libya,LBY,1954,0.05762041
Libya,LBY,1955,0.15938276
Libya,LBY,1956,0.07139728
Libya,LBY,1957,0.060659602
Libya,LBY,1958,0.06979886
Libya,LBY,1959,0.056693852
Libya,LBY,1960,0.058903202
Libya,LBY,1961,0.06574391
Libya,LBY,1962,0.009067425
Libya,LBY,1963,0.01513436
Libya,LBY,1964,0.002100711
Libya,LBY,1965,0.010155121
Libya,LBY,1967,0.0019307735
Libya,LBY,1968,0.0056283604
Libya,LBY,1969,0.0018189996
Libya,LBY,1970,0
Libya,LBY,1971,0.0017013871
Libya,LBY,1972,0.0016459242
Libya,LBY,1973,0
Libya,LBY,1974,0
Libya,LBY,1975,0
Libya,LBY,1976,0
Libya,LBY,1977,0
Libya,LBY,1978,0
Libya,LBY,1979,0
Libya,LBY,1980,0.0010699762
Libya,LBY,1981,0.0010117388
Libya,LBY,1982,0.0009836843
Libya,LBY,1983,0.0009852201
Libya,LBY,1984,0.0009709461
Libya,LBY,1985,0.00093978934
Libya,LBY,1986,0.000912032
Libya,LBY,1987,0.0008872223
Libya,LBY,1988,0.00086460833
Libya,LBY,1989,0.0025310118
Libya,LBY,1990,0.0032967827
Libya,LBY,1991,0.0032248453
Libya,LBY,1992,0.0031583756
Libya,LBY,1993,0.0023226023
Libya,LBY,1994,0.0030393782
Libya,LBY,1995,0.0029866404
Libya,LBY,1996,0.0029386042
Libya,LBY,1997,0.0028935906
Libya,LBY,1998,0
Libya,LBY,1999,0
Libya,LBY,2000,0
Libya,LBY,2001,0
Libya,LBY,2002,0
Libya,LBY,2003,0
Libya,LBY,2004,0
Libya,LBY,2005,0
Libya,LBY,2006,0.0006126873
Libya,LBY,2007,0
Libya,LBY,2008,0
Liechtenstein,LIE,1990,0.0033204206
Liechtenstein,LIE,1991,0.0031054842
Liechtenstein,LIE,1992,0.0036638656
Liechtenstein,LIE,1993,0.0032782543
Liechtenstein,LIE,1994,0.0022858635
Liechtenstein,LIE,1995,0.0021896635
Liechtenstein,LIE,1996,0.0015557037
Liechtenstein,LIE,1997,0.0016288175
Liechtenstein,LIE,1998,0.0017006277
Liechtenstein,LIE,1999,0.00088546914
Liechtenstein,LIE,2000,0.0019011981
Liechtenstein,LIE,2001,0.0010158351
Liechtenstein,LIE,2002,0.0009179745
Liechtenstein,LIE,2003,0.0009973892
Liechtenstein,LIE,2004,0.0007556163
Liechtenstein,LIE,2005,0.000662576
Liechtenstein,LIE,2006,0.00045711672
Liechtenstein,LIE,2007,0.00036878386
Liechtenstein,LIE,2008,0.00028195223
Liechtenstein,LIE,2009,0.00013989928
Liechtenstein,LIE,2010,0.00013880791
Liechtenstein,LIE,2011,0.00013776003
Liechtenstein,LIE,2012,0
Liechtenstein,LIE,2013,0
Liechtenstein,LIE,2014,0
Liechtenstein,LIE,2015,0
Liechtenstein,LIE,2016,0
Liechtenstein,LIE,2017,0
Liechtenstein,LIE,2018,0
Liechtenstein,LIE,2019,0
Liechtenstein,LIE,2020,0
Liechtenstein,LIE,2021,0
Liechtenstein,LIE,2022,0
Liechtenstein,LIE,2023,0
Liechtenstein,LIE,2024,0
Lithuania,LTU,1830,0.00021177702
Lithuania,LTU,1831,0.0002502128
Lithuania,LTU,1832,0.00016473809
Lithuania,LTU,1833,0.00020265832
Lithuania,LTU,1850,0.0009789615
Lithuania,LTU,1855,0.0027570939
Lithuania,LTU,1858,0.003704651
Lithuania,LTU,1859,0.0038714828
Lithuania,LTU,1860,0.0044109365
Lithuania,LTU,1861,0.0056772307
Lithuania,LTU,1862,0.004989306
Lithuania,LTU,1863,0.0048249527
Lithuania,LTU,1864,0.005115222
Lithuania,LTU,1865,0.0046300595
Lithuania,LTU,1866,0.016979521
Lithuania,LTU,1867,0.018731013
Lithuania,LTU,1868,0.0133826565
Lithuania,LTU,1869,0.019222256
Lithuania,LTU,1870,0.020846067
Lithuania,LTU,1871,0.029615333
Lithuania,LTU,1872,0.029717833
Lithuania,LTU,1873,0.023683967
Lithuania,LTU,1874,0.026405497
Lithuania,LTU,1875,0.026788224
Lithuania,LTU,1876,0.029131843
Lithuania,LTU,1877,0.024543742
Lithuania,LTU,1878,0.03314971
Lithuania,LTU,1879,0.029818619
Lithuania,LTU,1880,0.035230044
Lithuania,LTU,1881,0.030420206
Lithuania,LTU,1882,0.030872123
Lithuania,LTU,1883,0.035421938
Lithuania,LTU,1884,0.026230749
Lithuania,LTU,1885,0.024223015
Lithuania,LTU,1886,0.024165431
Lithuania,LTU,1887,0.02064335
Lithuania,LTU,1888,0.020267261
Lithuania,LTU,1889,0.023661027
Lithuania,LTU,1890,0.024167715
Lithuania,LTU,1891,0.022860736
Lithuania,LTU,1892,0.024430618
Lithuania,LTU,1893,0.027895022
Lithuania,LTU,1894,0.03212968
Lithuania,LTU,1895,0.028910065
Lithuania,LTU,1896,0.030028138
Lithuania,LTU,1897,0.03493469
Lithuania,LTU,1898,0.038246673
Lithuania,LTU,1899,0.048708633
Lithuania,LTU,1900,0.05230959
Lithuania,LTU,1901,0.046779715
Lithuania,LTU,1902,0.04594359
Lithuania,LTU,1903,0.049326744
Lithuania,LTU,1904,0.058717843
Lithuania,LTU,1905,0.06466111
Lithuania,LTU,1906,0.072860345
Lithuania,LTU,1907,0.0855426
Lithuania,LTU,1908,0.0852359
Lithuania,LTU,1909,0.088169746
Lithuania,LTU,1910,0.08181748
Lithuania,LTU,1911,0.094292104
Lithuania,LTU,1912,0.120801024
Lithuania,LTU,1913,0.14930148
Lithuania,LTU,1914,0.121626474
Lithuania,LTU,1915,0.09618546
Lithuania,LTU,1916,0.10493829
Lithuania,LTU,1917,0.10308031
Lithuania,LTU,1918,0.039687913
Lithuania,LTU,1919,0.022649737
Lithuania,LTU,1920,0.022031242
Lithuania,LTU,1921,0.027652537
Lithuania,LTU,1922,0.03349958
Lithuania,LTU,1923,0.03600245
Lithuania,LTU,1924,0.05017357
Lithuania,LTU,1925,0.04470328
Lithuania,LTU,1926,0.080304526
Lithuania,LTU,1927,0.10260854
Lithuania,LTU,1928,0.12453977
Lithuania,LTU,1929,0.11667215
Lithuania,LTU,1930,0.11113456
Lithuania,LTU,1931,0.13179822
Lithuania,LTU,1932,0.18376993
Lithuania,LTU,1933,0.23080721
Lithuania,LTU,1934,0.2976672
Lithuania,LTU,1935,0.36017352
Lithuania,LTU,1936,0.43145242
Lithuania,LTU,1937,0.43236324
Lithuania,LTU,1938,0.45444006
Lithuania,LTU,1939,0.4619746
Lithuania,LTU,1940,0.63307166
Lithuania,LTU,1941,0.49022478
Lithuania,LTU,1942,0.14117095
Lithuania,LTU,1943,0.1820297
Lithuania,LTU,1944,0.28408432
Lithuania,LTU,1945,0.5612292
Lithuania,LTU,1946,0.61459076
Lithuania,LTU,1947,0.7297507
Lithuania,LTU,1948,0.7430831
Lithuania,LTU,1949,0.82523096
Lithuania,LTU,1950,0.95560545
Lithuania,LTU,1951,1.0260283
Lithuania,LTU,1952,1.0428783
Lithuania,LTU,1953,1.0514659
Lithuania,LTU,1954,1.1170743
Lithuania,LTU,1955,1.2185495
Lithuania,LTU,1956,1.245557
Lithuania,LTU,1957,1.2798835
Lithuania,LTU,1958,1.2546382
Lithuania,LTU,1959,1.2227476
Lithuania,LTU,1960,1.1586841
Lithuania,LTU,1961,1.0757188
Lithuania,LTU,1962,1.003081
Lithuania,LTU,1963,1.0067999
Lithuania,LTU,1964,1.0102398
Lithuania,LTU,1965,1.0209843
Lithuania,LTU,1966,1.030368
Lithuania,LTU,1967,0.9965873
Lithuania,LTU,1968,0.94927275
Lithuania,LTU,1969,0.93418235
Lithuania,LTU,1970,0.9731931
Lithuania,LTU,1971,0.96371037
Lithuania,LTU,1972,0.9643593
Lithuania,LTU,1973,0.9436797
Lithuania,LTU,1974,0.91573846
Lithuania,LTU,1975,0.92822844
Lithuania,LTU,1976,0.9489329
Lithuania,LTU,1977,0.95205665
Lithuania,LTU,1978,0.9165201
Lithuania,LTU,1979,0.9161502
Lithuania,LTU,1980,0.9687634
Lithuania,LTU,1981,0.8476642
Lithuania,LTU,1982,0.858872
Lithuania,LTU,1983,0.8489283
Lithuania,LTU,1984,0.8477591
Lithuania,LTU,1985,0.99798
Lithuania,LTU,1986,1.1570663
Lithuania,LTU,1987,1.1200975
Lithuania,LTU,1988,1.150944
Lithuania,LTU,1989,1.0646412
Lithuania,LTU,1990,0.86252695
Lithuania,LTU,1991,0.96048015
Lithuania,LTU,1992,0.44949389
Lithuania,LTU,1993,0.39802662
Lithuania,LTU,1994,0.33384725
Lithuania,LTU,1995,0.26995802
Lithuania,LTU,1996,0.24871677
Lithuania,LTU,1997,0.2064329
Lithuania,LTU,1998,0.18228869
Lithuania,LTU,1999,0.15546119
Lithuania,LTU,2000,0.10812162
Lithuania,LTU,2001,0.0984907
Lithuania,LTU,2002,0.15897268
Lithuania,LTU,2003,0.20892689
Lithuania,LTU,2004,0.20361015
Lithuania,LTU,2005,0.22969426
Lithuania,LTU,2006,0.31506246
Lithuania,LTU,2007,0.31717986
Lithuania,LTU,2008,0.27117863
Lithuania,LTU,2009,0.21779655
Lithuania,LTU,2010,0.27208778
Lithuania,LTU,2011,0.32122055
Lithuania,LTU,2012,0.31804308
Lithuania,LTU,2013,0.3689559
Lithuania,LTU,2014,0.31451422
Lithuania,LTU,2015,0.25325087
Lithuania,LTU,2016,0.26099008
Lithuania,LTU,2017,0.28312027
Lithuania,LTU,2018,0.30647445
Lithuania,LTU,2019,0.28652188
Lithuania,LTU,2020,0.22233549
Lithuania,LTU,2021,0.26459354
Lithuania,LTU,2022,0.26041216
Lithuania,LTU,2023,0.16306308
Lithuania,LTU,2024,0.13265657
Low-income countries,OWID_LIC,1905,0.00017616761
Low-income countries,OWID_LIC,1909,0.0018863296
Low-income countries,OWID_LIC,1910,0.0023608976
Low-income countries,OWID_LIC,1911,0.002784682
Low-income countries,OWID_LIC,1912,0.0034589518
Low-income countries,OWID_LIC,1913,0.0039894837
Low-income countries,OWID_LIC,1914,0.0056582596
Low-income countries,OWID_LIC,1915,0.007000777
Low-income countries,OWID_LIC,1916,0.0057666562
Low-income countries,OWID_LIC,1918,0.0055709705
Low-income countries,OWID_LIC,1919,0.006537513
Low-income countries,OWID_LIC,1920,0.008467396
Low-income countries,OWID_LIC,1921,0.009101564
Low-income countries,OWID_LIC,1922,0.010103705
Low-income countries,OWID_LIC,1923,0.012789126
Low-income countries,OWID_LIC,1924,0.013930189
Low-income countries,OWID_LIC,1925,0.020173943
Low-income countries,OWID_LIC,1926,0.022177128
Low-income countries,OWID_LIC,1927,0.023197098
Low-income countries,OWID_LIC,1928,0.026126562
Low-income countries,OWID_LIC,1929,0.02938687
Low-income countries,OWID_LIC,1930,0.02858373
Low-income countries,OWID_LIC,1931,0.028410159
Low-income countries,OWID_LIC,1932,0.031321608
Low-income countries,OWID_LIC,1933,0.03582599
Low-income countries,OWID_LIC,1934,0.046309937
Low-income countries,OWID_LIC,1935,0.05278858
Low-income countries,OWID_LIC,1936,0.06127116
Low-income countries,OWID_LIC,1937,0.065351434
Low-income countries,OWID_LIC,1938,0.09033164
Low-income countries,OWID_LIC,1939,0.1103543
Low-income countries,OWID_LIC,1940,0.14738591
Low-income countries,OWID_LIC,1941,0.15633732
Low-income countries,OWID_LIC,1942,0.17169562
Low-income countries,OWID_LIC,1943,0.16414739
Low-income countries,OWID_LIC,1944,0.17280224
Low-income countries,OWID_LIC,1945,0.0016476249
Low-income countries,OWID_LIC,1946,0.0029424834
Low-income countries,OWID_LIC,1947,0.002879129
Low-income countries,OWID_LIC,1948,0.015986482
Low-income countries,OWID_LIC,1949,0.020232297
Low-income countries,OWID_LIC,1950,0.024128167
Low-income countries,OWID_LIC,1951,0.02438504
Low-income countries,OWID_LIC,1952,0.028634245
Low-income countries,OWID_LIC,1953,0.034025043
Low-income countries,OWID_LIC,1954,0.058839466
Low-income countries,OWID_LIC,1955,0.0856103
Low-income countries,OWID_LIC,1956,0.09336789
Low-income countries,OWID_LIC,1957,0.11009214
Low-income countries,OWID_LIC,1958,0.13619456
Low-income countries,OWID_LIC,1959,0.16075599
Low-income countries,OWID_LIC,1960,0.18354172
Low-income countries,OWID_LIC,1961,0.19754967
Low-income countries,OWID_LIC,1962,0.21939605
Low-income countries,OWID_LIC,1963,0.2263104
Low-income countries,OWID_LIC,1964,0.23977962
Low-income countries,OWID_LIC,1965,0.2931922
Low-income countries,OWID_LIC,1966,0.30485472
Low-income countries,OWID_LIC,1967,0.32450044
Low-income countries,OWID_LIC,1968,0.3531854
Low-income countries,OWID_LIC,1969,0.3726477
Low-income countries,OWID_LIC,1970,0.41075137
Low-income countries,OWID_LIC,1971,0.58993804
Low-income countries,OWID_LIC,1972,0.4735551
Low-income countries,OWID_LIC,1973,0.50168204
Low-income countries,OWID_LIC,1974,0.506015
Low-income countries,OWID_LIC,1975,0.5175878
Low-income countries,OWID_LIC,1976,0.51773083
Low-income countries,OWID_LIC,1977,0.51891077
Low-income countries,OWID_LIC,1978,0.47061756
Low-income countries,OWID_LIC,1979,0.45979533
Low-income countries,OWID_LIC,1980,0.46494085
Low-income countries,OWID_LIC,1981,0.45573714
Low-income countries,OWID_LIC,1982,0.45427823
Low-income countries,OWID_LIC,1983,0.47524267
Low-income countries,OWID_LIC,1984,0.4979418
Low-income countries,OWID_LIC,1985,0.51992273
Low-income countries,OWID_LIC,1986,0.5464271
Low-income countries,OWID_LIC,1987,0.5874733
Low-income countries,OWID_LIC,1988,0.6619202
Low-income countries,OWID_LIC,1989,0.6805399
Low-income countries,OWID_LIC,1990,0.3743078
Low-income countries,OWID_LIC,1991,0.35090435
Low-income countries,OWID_LIC,1992,0.29616863
Low-income countries,OWID_LIC,1993,0.2634185
Low-income countries,OWID_LIC,1994,0.23544659
Low-income countries,OWID_LIC,1995,0.209745
Low-income countries,OWID_LIC,1996,0.17495601
Low-income countries,OWID_LIC,1997,0.16691664
Low-income countries,OWID_LIC,1998,0.14641717
Low-income countries,OWID_LIC,1999,0.15899329
Low-income countries,OWID_LIC,2000,0.16580299
Low-income countries,OWID_LIC,2001,0.16631132
Low-income countries,OWID_LIC,2002,0.15422346
Low-income countries,OWID_LIC,2003,0.15332457
Low-income countries,OWID_LIC,2004,0.15268524
Low-income countries,OWID_LIC,2005,0.15654004
Low-income countries,OWID_LIC,2006,0.15592724
Low-income countries,OWID_LIC,2007,0.12520532
Low-income countries,OWID_LIC,2008,0.1364173
Low-income countries,OWID_LIC,2009,0.12892123
Low-income countries,OWID_LIC,2010,0.12299641
Low-income countries,OWID_LIC,2011,0.09067072
Low-income countries,OWID_LIC,2012,0.08532543
Low-income countries,OWID_LIC,2013,0.064960934
Low-income countries,OWID_LIC,2014,0.07210314
Low-income countries,OWID_LIC,2015,0.053084437
Low-income countries,OWID_LIC,2016,0.05578886
Low-income countries,OWID_LIC,2017,0.112946585
Low-income countries,OWID_LIC,2018,0.100125164
Low-income countries,OWID_LIC,2019,0.10794832
Low-income countries,OWID_LIC,2020,0.10003272
Low-income countries,OWID_LIC,2021,0.08101827
Low-income countries,OWID_LIC,2022,0.08285711
Low-income countries,OWID_LIC,2023,0.08990986
Low-income countries,OWID_LIC,2024,0.08822414
Lower-middle-income countries,OWID_LMC,1830,0.000001994195
Lower-middle-income countries,OWID_LMC,1831,0.0000023821087
Lower-middle-income countries,OWID_LMC,1832,0.0000015791586
Lower-middle-income countries,OWID_LMC,1833,0.0000019684717
Lower-middle-income countries,OWID_LMC,1850,0.000011286736
Lower-middle-income countries,OWID_LMC,1855,0.000033545082
Lower-middle-income countries,OWID_LMC,1858,0.0011312978
Lower-middle-income countries,OWID_LMC,1859,0.0017921213
Lower-middle-income countries,OWID_LMC,1860,0.0018137863
Lower-middle-income countries,OWID_LMC,1861,0.0014273047
Lower-middle-income countries,OWID_LMC,1862,0.0015672111
Lower-middle-income countries,OWID_LMC,1863,0.0017107162
Lower-middle-income countries,OWID_LMC,1864,0.0016232601
Lower-middle-income countries,OWID_LMC,1865,0.0015973686
Lower-middle-income countries,OWID_LMC,1866,0.0019459259
Lower-middle-income countries,OWID_LMC,1867,0.00027926906
Lower-middle-income countries,OWID_LMC,1868,0.00022392717
Lower-middle-income countries,OWID_LMC,1869,0.00030399702
Lower-middle-income countries,OWID_LMC,1870,0.0003259816
Lower-middle-income countries,OWID_LMC,1871,0.00046262483
Lower-middle-income countries,OWID_LMC,1872,0.0004850266
Lower-middle-income countries,OWID_LMC,1873,0.00042958217
Lower-middle-income countries,OWID_LMC,1874,0.0004787283
Lower-middle-income countries,OWID_LMC,1875,0.00051760016
Lower-middle-income countries,OWID_LMC,1876,0.0006071853
Lower-middle-income countries,OWID_LMC,1877,0.00055167195
Lower-middle-income countries,OWID_LMC,1878,0.0052681817
Lower-middle-income countries,OWID_LMC,1879,0.0048279935
Lower-middle-income countries,OWID_LMC,1880,0.0053602457
Lower-middle-income countries,OWID_LMC,1881,0.005205612
Lower-middle-income countries,OWID_LMC,1882,0.005787853
Lower-middle-income countries,OWID_LMC,1883,0.0066330996
Lower-middle-income countries,OWID_LMC,1884,0.0068120174
Lower-middle-income countries,OWID_LMC,1885,0.006264123
Lower-middle-income countries,OWID_LMC,1886,0.006572177
Lower-middle-income countries,OWID_LMC,1887,0.007221504
Lower-middle-income countries,OWID_LMC,1888,0.007800077
Lower-middle-income countries,OWID_LMC,1889,0.00873278
Lower-middle-income countries,OWID_LMC,1890,0.009663086
Lower-middle-income countries,OWID_LMC,1891,0.010281612
Lower-middle-income countries,OWID_LMC,1892,0.011600138
Lower-middle-income countries,OWID_LMC,1893,0.012803891
Lower-middle-income countries,OWID_LMC,1894,0.013115862
Lower-middle-income countries,OWID_LMC,1895,0.01562254
Lower-middle-income countries,OWID_LMC,1896,0.017277874
Lower-middle-income countries,OWID_LMC,1897,0.018621285
Lower-middle-income countries,OWID_LMC,1898,0.021130422
Lower-middle-income countries,OWID_LMC,1899,0.023482049
Lower-middle-income countries,OWID_LMC,1900,0.027055738
Lower-middle-income countries,OWID_LMC,1901,0.028770572
Lower-middle-income countries,OWID_LMC,1902,0.03138698
Lower-middle-income countries,OWID_LMC,1903,0.031901475
Lower-middle-income countries,OWID_LMC,1904,0.03555076
Lower-middle-income countries,OWID_LMC,1905,0.03632722
Lower-middle-income countries,OWID_LMC,1906,0.041610207
Lower-middle-income countries,OWID_LMC,1907,0.04689404
Lower-middle-income countries,OWID_LMC,1908,0.05297429
Lower-middle-income countries,OWID_LMC,1909,0.04974785
Lower-middle-income countries,OWID_LMC,1910,0.050620746
Lower-middle-income countries,OWID_LMC,1911,0.052926175
Lower-middle-income countries,OWID_LMC,1912,0.06053016
Lower-middle-income countries,OWID_LMC,1913,0.06700573
Lower-middle-income countries,OWID_LMC,1914,0.068170026
Lower-middle-income countries,OWID_LMC,1915,0.07019423
Lower-middle-income countries,OWID_LMC,1916,0.07163423
Lower-middle-income countries,OWID_LMC,1917,0.07504999
Lower-middle-income countries,OWID_LMC,1918,0.081982926
Lower-middle-income countries,OWID_LMC,1919,0.08807022
Lower-middle-income countries,OWID_LMC,1920,0.072068036
Lower-middle-income countries,OWID_LMC,1921,0.07757239
Lower-middle-income countries,OWID_LMC,1922,0.07549899
Lower-middle-income countries,OWID_LMC,1923,0.07824828
Lower-middle-income countries,OWID_LMC,1924,0.084222786
Lower-middle-income countries,OWID_LMC,1925,0.08362796
Lower-middle-income countries,OWID_LMC,1926,0.08496444
Lower-middle-income countries,OWID_LMC,1927,0.08958704
Lower-middle-income countries,OWID_LMC,1928,0.093936406
Lower-middle-income countries,OWID_LMC,1929,0.0952507
Lower-middle-income countries,OWID_LMC,1930,0.09504893
Lower-middle-income countries,OWID_LMC,1931,0.08482141
Lower-middle-income countries,OWID_LMC,1932,0.07886504
Lower-middle-income countries,OWID_LMC,1933,0.077203624
Lower-middle-income countries,OWID_LMC,1934,0.08528451
Lower-middle-income countries,OWID_LMC,1935,0.08927992
Lower-middle-income countries,OWID_LMC,1936,0.0902337
Lower-middle-income countries,OWID_LMC,1937,0.098594666
Lower-middle-income countries,OWID_LMC,1938,0.107666865
Lower-middle-income countries,OWID_LMC,1939,0.106040046
Lower-middle-income countries,OWID_LMC,1940,0.11288607
Lower-middle-income countries,OWID_LMC,1941,0.11027793
Lower-middle-income countries,OWID_LMC,1942,0.0992996
Lower-middle-income countries,OWID_LMC,1943,0.088952124
Lower-middle-income countries,OWID_LMC,1944,0.09139439
Lower-middle-income countries,OWID_LMC,1945,0.100807846
Lower-middle-income countries,OWID_LMC,1946,0.102542944
Lower-middle-income countries,OWID_LMC,1947,0.10578698
Lower-middle-income countries,OWID_LMC,1948,0.1068893
Lower-middle-income countries,OWID_LMC,1949,0.11314728
Lower-middle-income countries,OWID_LMC,1950,0.122240454
Lower-middle-income countries,OWID_LMC,1951,0.12494354
Lower-middle-income countries,OWID_LMC,1952,0.13123333
Lower-middle-income countries,OWID_LMC,1953,0.12968065
Lower-middle-income countries,OWID_LMC,1954,0.13106827
Lower-middle-income countries,OWID_LMC,1955,0.13583097
Lower-middle-income countries,OWID_LMC,1956,0.13709949
Lower-middle-income countries,OWID_LMC,1957,0.14500822
Lower-middle-income countries,OWID_LMC,1958,0.14637898
Lower-middle-income countries,OWID_LMC,1959,0.14873998
Lower-middle-income countries,OWID_LMC,1960,0.15673125
Lower-middle-income countries,OWID_LMC,1961,0.15827389
Lower-middle-income countries,OWID_LMC,1962,0.1652231
Lower-middle-income countries,OWID_LMC,1963,0.16864301
Lower-middle-income countries,OWID_LMC,1964,0.16084623
Lower-middle-income countries,OWID_LMC,1965,0.16893752
Lower-middle-income countries,OWID_LMC,1966,0.16647641
Lower-middle-income countries,OWID_LMC,1967,0.16333282
Lower-middle-income countries,OWID_LMC,1968,0.16380528
Lower-middle-income countries,OWID_LMC,1969,0.15929289
Lower-middle-income countries,OWID_LMC,1970,0.15786822
Lower-middle-income countries,OWID_LMC,1971,0.15652631
Lower-middle-income countries,OWID_LMC,1972,0.15709126
Lower-middle-income countries,OWID_LMC,1973,0.1590241
Lower-middle-income countries,OWID_LMC,1974,0.16321343
Lower-middle-income countries,OWID_LMC,1975,0.17677327
Lower-middle-income countries,OWID_LMC,1976,0.17958423
Lower-middle-income countries,OWID_LMC,1977,0.18251541
Lower-middle-income countries,OWID_LMC,1978,0.17494915
Lower-middle-income countries,OWID_LMC,1979,0.17582005
Lower-middle-income countries,OWID_LMC,1980,0.18543583
Lower-middle-income countries,OWID_LMC,1981,0.18952328
Lower-middle-income countries,OWID_LMC,1982,0.18841483
Lower-middle-income countries,OWID_LMC,1983,0.1975146
Lower-middle-income countries,OWID_LMC,1984,0.19121224
Lower-middle-income countries,OWID_LMC,1985,0.20575297
Lower-middle-income countries,OWID_LMC,1986,0.21700662
Lower-middle-income countries,OWID_LMC,1987,0.22607484
Lower-middle-income countries,OWID_LMC,1988,0.23534581
Lower-middle-income countries,OWID_LMC,1989,0.23973297
Lower-middle-income countries,OWID_LMC,1990,0.25176004
Lower-middle-income countries,OWID_LMC,1991,0.25982112
Lower-middle-income countries,OWID_LMC,1992,0.26408124
Lower-middle-income countries,OWID_LMC,1993,0.26754305
Lower-middle-income countries,OWID_LMC,1994,0.27612856
Lower-middle-income countries,OWID_LMC,1995,0.275196
Lower-middle-income countries,OWID_LMC,1996,0.28999108
Lower-middle-income countries,OWID_LMC,1997,0.29809135
Lower-middle-income countries,OWID_LMC,1998,0.28993407
Lower-middle-income countries,OWID_LMC,1999,0.30391034
Lower-middle-income countries,OWID_LMC,2000,0.30823857
Lower-middle-income countries,OWID_LMC,2001,0.30924028
Lower-middle-income countries,OWID_LMC,2002,0.31101525
Lower-middle-income countries,OWID_LMC,2003,0.3188688
Lower-middle-income countries,OWID_LMC,2004,0.3361242
Lower-middle-income countries,OWID_LMC,2005,0.35565996
Lower-middle-income countries,OWID_LMC,2006,0.37278032
Lower-middle-income countries,OWID_LMC,2007,0.3959418
Lower-middle-income countries,OWID_LMC,2008,0.41957882
Lower-middle-income countries,OWID_LMC,2009,0.44121033
Lower-middle-income countries,OWID_LMC,2010,0.4496787
Lower-middle-income countries,OWID_LMC,2011,0.47022337
Lower-middle-income countries,OWID_LMC,2012,0.51098543
Lower-middle-income countries,OWID_LMC,2013,0.53432834
Lower-middle-income countries,OWID_LMC,2014,0.58759606
Lower-middle-income countries,OWID_LMC,2015,0.6063234
Lower-middle-income countries,OWID_LMC,2016,0.62569994
Lower-middle-income countries,OWID_LMC,2017,0.648408
Lower-middle-income countries,OWID_LMC,2018,0.69562584
Lower-middle-income countries,OWID_LMC,2019,0.7090529
Lower-middle-income countries,OWID_LMC,2020,0.67810285
Lower-middle-income countries,OWID_LMC,2021,0.73165935
Lower-middle-income countries,OWID_LMC,2022,0.75636405
Lower-middle-income countries,OWID_LMC,2023,0.82063216
Lower-middle-income countries,OWID_LMC,2024,0.8440387
Luxembourg,LUX,1950,24.238884
Luxembourg,LUX,1951,29.333038
Luxembourg,LUX,1952,30.48116
Luxembourg,LUX,1953,27.653793
Luxembourg,LUX,1954,27.719437
Luxembourg,LUX,1955,30.961323
Luxembourg,LUX,1956,32.156998
Luxembourg,LUX,1957,33.41552
Luxembourg,LUX,1958,30.526293
Luxembourg,LUX,1959,31.315838
Luxembourg,LUX,1960,34.295135
Luxembourg,LUX,1961,33.843243
Luxembourg,LUX,1962,32.036488
Luxembourg,LUX,1963,29.801811
Luxembourg,LUX,1964,31.045223
Luxembourg,LUX,1965,29.168821
Luxembourg,LUX,1966,26.029253
Luxembourg,LUX,1967,24.217962
Luxembourg,LUX,1968,25.823969
Luxembourg,LUX,1969,27.35727
Luxembourg,LUX,1970,27.973051
Luxembourg,LUX,1971,25.725927
