Entity,Code,Year,Annual CO₂ emissions from gas (per capita)
Indonesia,IDN,1951,0.02142528
Indonesia,IDN,1952,0.028538546
Indonesia,IDN,1953,0.03566929
Indonesia,IDN,1954,0.040302005
Indonesia,IDN,1955,0.047415994
Indonesia,IDN,1956,0.04949568
Indonesia,IDN,1957,0.051131353
Indonesia,IDN,1958,0.047915787
Indonesia,IDN,1959,0.0498243
Indonesia,IDN,1960,0.052857798
Indonesia,IDN,1961,0.054279238
Indonesia,IDN,1962,0.055602044
Indonesia,IDN,1963,0.055922378
Indonesia,IDN,1964,0.053050537
Indonesia,IDN,1965,0.05975025
Indonesia,IDN,1966,0.058493946
Indonesia,IDN,1967,0.05747443
Indonesia,IDN,1968,0.057646483
Indonesia,IDN,1969,0.044421878
Indonesia,IDN,1970,0.01989488
Indonesia,IDN,1971,0.022816423
Indonesia,IDN,1972,0.016362526
Indonesia,IDN,1973,0.02509178
Indonesia,IDN,1974,0.025451757
Indonesia,IDN,1975,0.03873989
Indonesia,IDN,1976,0.041745525
Indonesia,IDN,1977,0.047818832
Indonesia,IDN,1978,0.05544274
Indonesia,IDN,1979,0.050762773
Indonesia,IDN,1980,0.081667915
Indonesia,IDN,1981,0.08787254
Indonesia,IDN,1982,0.099434964
Indonesia,IDN,1983,0.085491754
Indonesia,IDN,1984,0.14938693
Indonesia,IDN,1985,0.1623331
Indonesia,IDN,1986,0.13437353
Indonesia,IDN,1987,0.15567766
Indonesia,IDN,1988,0.13215712
Indonesia,IDN,1989,0.13848655
Indonesia,IDN,1990,0.24013105
Indonesia,IDN,1991,0.23286667
Indonesia,IDN,1992,0.27559018
Indonesia,IDN,1993,0.29828674
Indonesia,IDN,1994,0.3067749
Indonesia,IDN,1995,0.32305247
Indonesia,IDN,1996,0.3887327
Indonesia,IDN,1997,0.39722174
Indonesia,IDN,1998,0.22888869
Indonesia,IDN,1999,0.3927224
Indonesia,IDN,2000,0.22488183
Indonesia,IDN,2001,0.279159
Indonesia,IDN,2002,0.2690977
Indonesia,IDN,2003,0.27843392
Indonesia,IDN,2004,0.27151558
Indonesia,IDN,2005,0.23584838
Indonesia,IDN,2006,0.24546042
Indonesia,IDN,2007,0.24077123
Indonesia,IDN,2008,0.25113937
Indonesia,IDN,2009,0.26535982
Indonesia,IDN,2010,0.29934403
Indonesia,IDN,2011,0.32690626
Indonesia,IDN,2012,0.31682837
Indonesia,IDN,2013,0.25309068
Indonesia,IDN,2014,0.24110556
Indonesia,IDN,2015,0.36001655
Indonesia,IDN,2016,0.34458467
Indonesia,IDN,2017,0.31546506
Indonesia,IDN,2018,0.31171447
Indonesia,IDN,2019,0.3226177
Indonesia,IDN,2020,0.29553068
Indonesia,IDN,2021,0.3026452
Indonesia,IDN,2022,0.3012949
Indonesia,IDN,2023,0.3258866
Indonesia,IDN,2024,0.35169336
Iran,IRN,1906,0
Iran,IRN,1911,0
Iran,IRN,1912,0
Iran,IRN,1913,0
Iran,IRN,1914,0
Iran,IRN,1915,0
Iran,IRN,1916,0
Iran,IRN,1917,0
Iran,IRN,1918,0
Iran,IRN,1919,0
Iran,IRN,1920,0
Iran,IRN,1921,0
Iran,IRN,1922,0
Iran,IRN,1923,0
Iran,IRN,1924,0
Iran,IRN,1925,0
Iran,IRN,1926,0
Iran,IRN,1927,0
Iran,IRN,1928,0
Iran,IRN,1929,0
Iran,IRN,1930,0
Iran,IRN,1931,0
Iran,IRN,1932,0
Iran,IRN,1933,0
Iran,IRN,1934,0
Iran,IRN,1935,0
Iran,IRN,1936,0
Iran,IRN,1937,0
Iran,IRN,1938,0
Iran,IRN,1939,0
Iran,IRN,1940,0
Iran,IRN,1941,0
Iran,IRN,1942,0
Iran,IRN,1943,0
Iran,IRN,1944,0
Iran,IRN,1945,0
Iran,IRN,1946,0
Iran,IRN,1947,0
Iran,IRN,1948,0
Iran,IRN,1949,0
Iran,IRN,1955,0.031152464
Iran,IRN,1956,0.04426321
Iran,IRN,1957,0.07112522
Iran,IRN,1958,0.07105082
Iran,IRN,1959,0.08436412
Iran,IRN,1960,0.08565957
Iran,IRN,1961,0.08595455
Iran,IRN,1962,0.0893192
Iran,IRN,1963,0.093776576
Iran,IRN,1964,0.09513799
Iran,IRN,1965,0.094983414
Iran,IRN,1966,0.10384346
Iran,IRN,1967,0.1066379
Iran,IRN,1968,0.11070499
Iran,IRN,1969,0.319054
Iran,IRN,1970,0.70539147
Iran,IRN,1971,0.6003143
Iran,IRN,1972,0.5648649
Iran,IRN,1973,0.60265285
Iran,IRN,1974,0.7371058
Iran,IRN,1975,0.67714787
Iran,IRN,1976,0.6554486
Iran,IRN,1977,0.56896335
Iran,IRN,1978,0.50726414
Iran,IRN,1979,0.6259082
Iran,IRN,1980,0.3333641
Iran,IRN,1981,0.2891806
Iran,IRN,1982,0.2851939
Iran,IRN,1983,0.34833425
Iran,IRN,1984,0.52596754
Iran,IRN,1985,0.5524566
Iran,IRN,1986,0.5548057
Iran,IRN,1987,0.5738883
Iran,IRN,1988,0.6971705
Iran,IRN,1989,0.7510871
Iran,IRN,1990,0.68541414
Iran,IRN,1991,0.8271313
Iran,IRN,1992,0.86045897
Iran,IRN,1993,0.9883721
Iran,IRN,1994,1.1912649
Iran,IRN,1995,1.3113825
Iran,IRN,1996,1.2920461
Iran,IRN,1997,1.4285882
Iran,IRN,1998,1.5290178
Iran,IRN,1999,1.7463031
Iran,IRN,2000,1.8134642
Iran,IRN,2001,1.8925298
Iran,IRN,2002,2.1145842
Iran,IRN,2003,2.3043408
Iran,IRN,2004,2.5463893
Iran,IRN,2005,2.7866485
Iran,IRN,2006,3.0185337
Iran,IRN,2007,3.1704
Iran,IRN,2008,3.2692523
Iran,IRN,2009,3.414479
Iran,IRN,2010,3.5806904
Iran,IRN,2011,3.7414045
Iran,IRN,2012,3.6823924
Iran,IRN,2013,3.6676595
Iran,IRN,2014,4.11041
Iran,IRN,2015,4.3182244
Iran,IRN,2016,4.5422955
Iran,IRN,2017,4.698546
Iran,IRN,2018,4.5384536
Iran,IRN,2019,4.931697
Iran,IRN,2020,5.3045564
Iran,IRN,2021,5.3455873
Iran,IRN,2022,5.3686824
Iran,IRN,2023,5.4635596
Iran,IRN,2024,5.380253
Iraq,IRQ,1927,0
Iraq,IRQ,1928,0
Iraq,IRQ,1929,0
Iraq,IRQ,1930,0
Iraq,IRQ,1931,0
Iraq,IRQ,1932,0
Iraq,IRQ,1933,0
Iraq,IRQ,1934,0
Iraq,IRQ,1935,0
Iraq,IRQ,1936,0
Iraq,IRQ,1937,0
Iraq,IRQ,1938,0
Iraq,IRQ,1939,0
Iraq,IRQ,1940,0
Iraq,IRQ,1941,0
Iraq,IRQ,1942,0
Iraq,IRQ,1943,0
Iraq,IRQ,1944,0
Iraq,IRQ,1945,0
Iraq,IRQ,1946,0
Iraq,IRQ,1947,0
Iraq,IRQ,1948,0
Iraq,IRQ,1949,0
Iraq,IRQ,1955,0.09965617
Iraq,IRQ,1956,0.10641508
Iraq,IRQ,1957,0.077882476
Iraq,IRQ,1958,0.06141378
Iraq,IRQ,1959,0.09332809
Iraq,IRQ,1960,0.16488388
Iraq,IRQ,1961,0.17009738
Iraq,IRQ,1962,0.16704245
Iraq,IRQ,1963,0.18157698
Iraq,IRQ,1964,0.183903
Iraq,IRQ,1965,0.11616729
Iraq,IRQ,1966,0.12263563
Iraq,IRQ,1967,0.101419814
Iraq,IRQ,1968,0.102457605
Iraq,IRQ,1969,0.1554696
Iraq,IRQ,1970,0.15467997
Iraq,IRQ,1971,0.17628707
Iraq,IRQ,1972,0.17211007
Iraq,IRQ,1973,0.21517262
Iraq,IRQ,1974,0.13910888
Iraq,IRQ,1975,0.21615222
Iraq,IRQ,1976,0.29029015
Iraq,IRQ,1977,0.1836301
Iraq,IRQ,1978,0.18388596
Iraq,IRQ,1979,0.25538778
Iraq,IRQ,1980,0.18113676
Iraq,IRQ,1981,0.046820167
Iraq,IRQ,1982,0.04628934
Iraq,IRQ,1983,0.044193488
Iraq,IRQ,1984,0.060305946
Iraq,IRQ,1985,0.09812139
Iraq,IRQ,1986,0.035787158
Iraq,IRQ,1987,0.11620344
Iraq,IRQ,1988,0.17118637
Iraq,IRQ,1989,0.14284295
Iraq,IRQ,1990,0.20986317
Iraq,IRQ,1991,0.19859183
Iraq,IRQ,1992,0.23804885
Iraq,IRQ,1993,0.25493747
Iraq,IRQ,1994,0.30218267
Iraq,IRQ,1995,0.29222822
Iraq,IRQ,1996,0.289353
Iraq,IRQ,1997,0.26402023
Iraq,IRQ,1998,0.24096413
Iraq,IRQ,1999,0.2514332
Iraq,IRQ,2000,0.24107572
Iraq,IRQ,2001,0.20473626
Iraq,IRQ,2002,0.16526109
Iraq,IRQ,2003,0.10881547
Iraq,IRQ,2004,0.067758664
Iraq,IRQ,2005,0.43788794
Iraq,IRQ,2006,0.41791582
Iraq,IRQ,2007,0.42367846
Iraq,IRQ,2008,0.5263728
Iraq,IRQ,2009,0.5556057
Iraq,IRQ,2010,0.47727624
Iraq,IRQ,2011,0.43246043
Iraq,IRQ,2012,0.39083222
Iraq,IRQ,2013,0.37011793
Iraq,IRQ,2014,0.34564847
Iraq,IRQ,2015,0.3457234
Iraq,IRQ,2016,0.45783776
Iraq,IRQ,2017,0.5749718
Iraq,IRQ,2018,0.7144984
Iraq,IRQ,2019,0.8009852
Iraq,IRQ,2020,0.83351415
Iraq,IRQ,2021,0.83894485
Iraq,IRQ,2022,0.81821865
Iraq,IRQ,2023,0.837771
Iraq,IRQ,2024,0.843317
Ireland,IRL,1976,0
Ireland,IRL,1977,0
Ireland,IRL,1978,0.0055028484
Ireland,IRL,1979,0.3125867
Ireland,IRL,1980,0.49350557
Ireland,IRL,1981,0.74473596
Ireland,IRL,1982,1.091125
Ireland,IRL,1983,1.1617565
Ireland,IRL,1984,1.2255181
Ireland,IRL,1985,1.2617041
Ireland,IRL,1986,0.8782738
Ireland,IRL,1987,0.87036484
Ireland,IRL,1988,1.0561656
Ireland,IRL,1989,1.1959158
Ireland,IRL,1990,1.2561204
Ireland,IRL,1991,1.2864519
Ireland,IRL,1992,1.2692635
Ireland,IRL,1993,1.4598805
Ireland,IRL,1994,1.4349775
Ireland,IRL,1995,1.5308638
Ireland,IRL,1996,1.6980377
Ireland,IRL,1997,1.79498
Ireland,IRL,1998,1.811023
Ireland,IRL,1999,1.9157574
Ireland,IRL,2000,2.158786
Ireland,IRL,2001,2.2266335
Ireland,IRL,2002,2.197451
Ireland,IRL,2003,2.2138116
Ireland,IRL,2004,2.1535044
Ireland,IRL,2005,2.021507
Ireland,IRL,2006,2.20882
Ireland,IRL,2007,2.32336
Ireland,IRL,2008,2.4011188
Ireland,IRL,2009,2.2898571
Ireland,IRL,2010,2.4928734
Ireland,IRL,2011,2.1508458
Ireland,IRL,2012,2.0701923
Ireland,IRL,2013,1.9605035
Ireland,IRL,2014,1.8882493
Ireland,IRL,2015,1.8901303
Ireland,IRL,2016,2.0854578
Ireland,IRL,2017,2.110436
Ireland,IRL,2018,2.1755302
Ireland,IRL,2019,2.1974237
Ireland,IRL,2020,2.1983736
Ireland,IRL,2021,2.0762446
Ireland,IRL,2022,2.1057377
Ireland,IRL,2023,1.9235841
Ireland,IRL,2024,1.9562416
Israel,ISR,1961,0.0037447098
Israel,ISR,1962,0.010771365
Israel,ISR,1963,0.008576852
Israel,ISR,1964,0.024615398
Israel,ISR,1965,0.058147505
Israel,ISR,1966,0.0737864
Israel,ISR,1967,0.08226709
Israel,ISR,1968,0.10246338
Israel,ISR,1969,0.09842169
Israel,ISR,1970,0.081873156
Israel,ISR,1971,0.072607994
Israel,ISR,1972,0.0702006
Israel,ISR,1973,0.030123534
Israel,ISR,1974,0.035063412
Israel,ISR,1975,0.032017242
Israel,ISR,1976,0.030189514
Israel,ISR,1977,0.029483687
Israel,ISR,1978,0.028814707
Israel,ISR,1979,0.036234953
Israel,ISR,1980,0.0738379
Israel,ISR,1981,0.073236965
Israel,ISR,1982,0.034912866
Israel,ISR,1983,0.028681207
Israel,ISR,1984,0.021803614
Israel,ISR,1985,0.023201365
Israel,ISR,1986,0.01581975
Israel,ISR,1987,0.017295767
Israel,ISR,1988,0.014459093
Israel,ISR,1989,0.014216097
Israel,ISR,1990,0.014509367
Israel,ISR,1991,0.009966125
Israel,ISR,1992,0.009608572
Israel,ISR,1993,0.009366027
Israel,ISR,1994,0.008428897
Israel,ISR,1995,0.008211052
Israel,ISR,1996,0.005329886
Israel,ISR,1997,0.0051912023
Israel,ISR,1998,0.0037967975
Israel,ISR,1999,0.003081022
Israel,ISR,2000,0.0029977774
Israel,ISR,2001,0.0029265282
Israel,ISR,2002,0.0022945611
Israel,ISR,2003,0.002253791
Israel,ISR,2004,0.3295414
Israel,ISR,2005,0.44654953
Israel,ISR,2006,0.6215865
Israel,ISR,2007,0.73100567
Israel,ISR,2008,0.9906728
Israel,ISR,2009,1.0855587
Israel,ISR,2010,1.3738624
Israel,ISR,2011,1.2505918
Israel,ISR,2012,0.6328074
Israel,ISR,2013,1.4572932
Israel,ISR,2014,1.5793318
Israel,ISR,2015,1.7116741
Israel,ISR,2016,1.9108788
Israel,ISR,2017,1.9959253
Israel,ISR,2018,2.0765374
Israel,ISR,2019,2.0351324
Israel,ISR,2020,2.5193076
Israel,ISR,2021,2.5817368
Israel,ISR,2022,2.6246471
Israel,ISR,2023,2.2327826
Israel,ISR,2024,2.1756403
Italy,ITA,1860,0
Italy,ITA,1861,0
Italy,ITA,1862,0
Italy,ITA,1863,0
Italy,ITA,1864,0
Italy,ITA,1865,0
Italy,ITA,1866,0
Italy,ITA,1867,0
Italy,ITA,1868,0
Italy,ITA,1869,0
Italy,ITA,1870,0
Italy,ITA,1871,0
Italy,ITA,1872,0
Italy,ITA,1873,0
Italy,ITA,1874,0
Italy,ITA,1875,0
Italy,ITA,1876,0
Italy,ITA,1877,0
Italy,ITA,1878,0
Italy,ITA,1879,0
Italy,ITA,1880,0
Italy,ITA,1881,0
Italy,ITA,1882,0
Italy,ITA,1883,0
Italy,ITA,1884,0
Italy,ITA,1885,0
Italy,ITA,1886,0
Italy,ITA,1887,0
Italy,ITA,1888,0
Italy,ITA,1889,0
Italy,ITA,1890,0
Italy,ITA,1891,0
Italy,ITA,1892,0
Italy,ITA,1893,0
Italy,ITA,1894,0
Italy,ITA,1895,0
Italy,ITA,1896,0
Italy,ITA,1897,0
Italy,ITA,1898,0
Italy,ITA,1899,0
Italy,ITA,1900,0
Italy,ITA,1901,0
Italy,ITA,1902,0.00010831518
Italy,ITA,1903,0.000107448934
Italy,ITA,1904,0.00010661872
Italy,ITA,1905,0.00010573719
Italy,ITA,1906,0.00031467475
Italy,ITA,1907,0.00031215823
Italy,ITA,1908,0.00030966185
Italy,ITA,1909,0.00041002574
Italy,ITA,1910,0.00040779298
Italy,ITA,1911,0.0004060045
Italy,ITA,1912,0.00030353104
Italy,ITA,1913,0.0003029243
Italy,ITA,1914,0.00030231883
Italy,ITA,1915,0.00030171458
Italy,ITA,1916,0.00030105677
Italy,ITA,1917,0.00030050974
Italy,ITA,1918,0.00029989387
Italy,ITA,1919,0.0003983759
Italy,ITA,1920,0.0003964554
Italy,ITA,1921,0.0003940335
Italy,ITA,1922,0.0002933958
Italy,ITA,1923,0.00029085885
Italy,ITA,1924,0.0002882914
Italy,ITA,1925,0.0002857986
Italy,ITA,1926,0.00028332733
Italy,ITA,1927,0.0002808519
Italy,ITA,1928,0.00027844874
Italy,ITA,1929,0.00027606013
Italy,ITA,1930,0.00036494766
Italy,ITA,1931,0.00054279953
Italy,ITA,1932,0.0005382529
Italy,ITA,1933,0.0005338528
Italy,ITA,1934,0.0006175682
Italy,ITA,1935,0.00052494527
Italy,ITA,1936,0.00052065396
Italy,ITA,1937,0.00060229964
Italy,ITA,1938,0.0006825756
Italy,ITA,1939,0.0007619239
Italy,ITA,1940,0.0010924258
Italy,ITA,1941,0.0015856907
Italy,ITA,1942,0.0021554658
Italy,ITA,1943,0.002141549
Italy,ITA,1944,0.0018820727
Italy,ITA,1945,0.0015482722
Italy,ITA,1946,0.0024278448
Italy,ITA,1947,0.0035386693
Italy,ITA,1948,0.004317151
Italy,ITA,1949,0.009139697
Italy,ITA,1950,0.020611867
Italy,ITA,1951,0.03871244
Italy,ITA,1952,0.057120718
Italy,ITA,1953,0.090110615
Italy,ITA,1954,0.116280414
Italy,ITA,1955,0.14122054
Italy,ITA,1956,0.173276
Italy,ITA,1957,0.1920969
Italy,ITA,1958,0.19830059
Italy,ITA,1959,0.23292938
Italy,ITA,1960,0.24397287
Italy,ITA,1961,0.25698987
Italy,ITA,1962,0.26706707
Italy,ITA,1963,0.2693004
Italy,ITA,1964,0.28036797
Italy,ITA,1965,0.28177097
Italy,ITA,1966,0.30507484
Italy,ITA,1967,0.3305634
Italy,ITA,1968,0.3836234
Italy,ITA,1969,0.4211586
Italy,ITA,1970,0.41340777
Italy,ITA,1971,0.46649528
Italy,ITA,1972,0.5354276
Italy,ITA,1973,0.6004994
Italy,ITA,1974,0.67610854
Italy,ITA,1975,0.76446736
Italy,ITA,1976,0.9197094
Italy,ITA,1977,0.8981453
Italy,ITA,1978,0.9287239
Italy,ITA,1979,0.9063985
Italy,ITA,1980,0.9260659
Italy,ITA,1981,0.89060897
Italy,ITA,1982,0.9309356
Italy,ITA,1983,0.90744585
Italy,ITA,1984,1.0724921
Italy,ITA,1985,1.0993514
Italy,ITA,1986,1.0484391
Italy,ITA,1987,1.1620201
Italy,ITA,1988,1.23684
Italy,ITA,1989,1.4801526
Italy,ITA,1990,1.5604067
Italy,ITA,1991,1.6601722
Italy,ITA,1992,1.653534
Italy,ITA,1993,1.6944401
Italy,ITA,1994,1.616047
Italy,ITA,1995,1.7928002
Italy,ITA,1996,1.8576983
Italy,ITA,1997,1.9220973
Italy,ITA,1998,2.0720842
Italy,ITA,1999,2.2545364
Italy,ITA,2000,2.3539047
Italy,ITA,2001,2.357658
Italy,ITA,2002,2.3661296
Italy,ITA,2003,2.5809665
Italy,ITA,2004,2.6584811
Italy,ITA,2005,2.8308349
Italy,ITA,2006,2.767191
Italy,ITA,2007,2.7662978
Italy,ITA,2008,2.8061986
Italy,ITA,2009,2.5713518
Italy,ITA,2010,2.7316384
Italy,ITA,2011,2.5344667
Italy,ITA,2012,2.4402792
Italy,ITA,2013,2.2702754
Italy,ITA,2014,2.0043032
Italy,ITA,2015,2.191603
Italy,ITA,2016,2.3280268
Italy,ITA,2017,2.4633262
Italy,ITA,2018,2.3835583
Italy,ITA,2019,2.4409637
Italy,ITA,2020,2.3503888
Italy,ITA,2021,2.5502563
Italy,ITA,2022,2.3071482
Italy,ITA,2023,2.0917952
Italy,ITA,2024,2.1024747
Jamaica,JAM,2016,0.006519761
Jamaica,JAM,2017,0.071568474
Jamaica,JAM,2018,0.06629155
Jamaica,JAM,2019,0.19978075
Jamaica,JAM,2020,0.48900554
Jamaica,JAM,2021,0.50356627
Jamaica,JAM,2022,0.41081133
Jamaica,JAM,2023,0.46852174
Jamaica,JAM,2024,0.5134606
Japan,JPN,1868,0
Japan,JPN,1869,0
Japan,JPN,1870,0
Japan,JPN,1871,0
Japan,JPN,1872,0
Japan,JPN,1873,0
Japan,JPN,1874,0
Japan,JPN,1875,0
Japan,JPN,1876,0
Japan,JPN,1877,0
Japan,JPN,1878,0
Japan,JPN,1879,0
Japan,JPN,1880,0
Japan,JPN,1881,0
Japan,JPN,1882,0
Japan,JPN,1883,0
Japan,JPN,1884,0
Japan,JPN,1885,0
Japan,JPN,1886,0
Japan,JPN,1887,0
Japan,JPN,1888,0
Japan,JPN,1889,0
Japan,JPN,1890,0
Japan,JPN,1891,0
Japan,JPN,1892,0
Japan,JPN,1893,0
Japan,JPN,1894,0
Japan,JPN,1895,0
Japan,JPN,1896,0
Japan,JPN,1897,0
Japan,JPN,1898,0
Japan,JPN,1899,0
Japan,JPN,1900,0
Japan,JPN,1901,0
Japan,JPN,1902,0
Japan,JPN,1903,0
Japan,JPN,1904,0
Japan,JPN,1905,0
Japan,JPN,1906,0
Japan,JPN,1907,0
Japan,JPN,1908,0
Japan,JPN,1909,0
Japan,JPN,1910,0
Japan,JPN,1911,0
Japan,JPN,1912,0
Japan,JPN,1913,0
Japan,JPN,1914,0
Japan,JPN,1915,0
Japan,JPN,1916,0.00054665195
Japan,JPN,1917,0.0008101603
Japan,JPN,1918,0.0008671859
Japan,JPN,1919,0.000922393
Japan,JPN,1920,0.0012358988
Japan,JPN,1921,0.0010271055
Japan,JPN,1922,0.0010131771
Japan,JPN,1923,0.0008118072
Japan,JPN,1924,0.0006157547
Japan,JPN,1925,0.00066795317
Japan,JPN,1926,0.0006586373
Japan,JPN,1927,0.00082662434
Japan,JPN,1928,0.00075694156
Japan,JPN,1929,0.000804037
Japan,JPN,1930,0.0011898762
Japan,JPN,1931,0.0021246278
Japan,JPN,1932,0.0013797567
Japan,JPN,1933,0.001253237
Japan,JPN,1934,0.0012373471
Japan,JPN,1935,0.0010622364
Japan,JPN,1936,0.0010487022
Japan,JPN,1937,0.0013459738
Japan,JPN,1938,0.0012777491
Japan,JPN,1939,0.0013621328
Japan,JPN,1940,0.0013940657
Japan,JPN,1941,0.0013263101
Japan,JPN,1942,0.0013083372
Japan,JPN,1943,0.0010514384
Japan,JPN,1944,0.0010369264
Japan,JPN,1945,0.0009297189
Japan,JPN,1946,0.00082523917
Japan,JPN,1947,0.00085910567
Japan,JPN,1948,0.0011148556
Japan,JPN,1949,0.0012320402
Japan,JPN,1950,0.0015682885
Japan,JPN,1951,0.0018351296
Japan,JPN,1952,0.002014144
Japan,JPN,1953,0.00239339
Japan,JPN,1954,0.0030063887
Japan,JPN,1955,0.0037264184
Japan,JPN,1956,0.0050243298
Japan,JPN,1957,0.0067743165
Japan,JPN,1958,0.009773755
Japan,JPN,1959,0.0122614885
Japan,JPN,1960,0.01660941
Japan,JPN,1961,0.021030534
Japan,JPN,1962,0.027122365
Japan,JPN,1963,0.037099775
Japan,JPN,1964,0.04009155
Japan,JPN,1965,0.03576247
Japan,JPN,1966,0.036320724
Japan,JPN,1967,0.03796862
Japan,JPN,1968,0.040563684
Japan,JPN,1969,0.044742588
Japan,JPN,1970,0.071932085
Japan,JPN,1971,0.07497499
Japan,JPN,1972,0.07308647
Japan,JPN,1973,0.09566242
Japan,JPN,1974,0.12642978
Japan,JPN,1975,0.15138315
Japan,JPN,1976,0.1806356
Japan,JPN,1977,0.21357927
Japan,JPN,1978,0.29597524
Japan,JPN,1979,0.3479382
Japan,JPN,1980,0.40497592
Japan,JPN,1981,0.4083579
Japan,JPN,1982,0.41633514
Japan,JPN,1983,0.44475457
Japan,JPN,1984,0.5955685
Japan,JPN,1985,0.63708735
Japan,JPN,1986,0.6694822
Japan,JPN,1987,0.6782437
Japan,JPN,1988,0.7038597
Japan,JPN,1989,0.754183
Japan,JPN,1990,0.95857275
Japan,JPN,1991,1.0206025
Japan,JPN,1992,1.0281644
Japan,JPN,1993,1.0467744
Japan,JPN,1994,1.0945013
Japan,JPN,1995,1.1304842
Japan,JPN,1996,1.1733559
Japan,JPN,1997,1.2076268
Japan,JPN,1998,1.23114
Japan,JPN,1999,1.3036517
Japan,JPN,2000,1.3388394
Japan,JPN,2001,1.3292804
Japan,JPN,2002,1.3571079
Japan,JPN,2003,1.396588
Japan,JPN,2004,1.3865238
Japan,JPN,2005,1.3732063
Japan,JPN,2006,1.5023388
Japan,JPN,2007,1.6298549
Japan,JPN,2008,1.5928494
Japan,JPN,2009,1.5748564
Japan,JPN,2010,1.6615684
Japan,JPN,2011,1.9324294
Japan,JPN,2012,2.0064435
Japan,JPN,2013,2.0053725
Japan,JPN,2014,2.025431
Japan,JPN,2015,1.9335271
Japan,JPN,2016,1.9754843
Japan,JPN,2017,1.9306909
Japan,JPN,2018,1.8400238
Japan,JPN,2019,1.7664229
Japan,JPN,2020,1.7593454
Japan,JPN,2021,1.6848205
Japan,JPN,2022,1.6162345
Japan,JPN,2023,1.5794713
Japan,JPN,2024,1.5781323
Jordan,JOR,1990,0.06373203
Jordan,JOR,1991,0.057107873
Jordan,JOR,1992,0.059455402
Jordan,JOR,1993,0.06655147
Jordan,JOR,1994,0.105227135
Jordan,JOR,1995,0.090981305
Jordan,JOR,1996,0.08502687
Jordan,JOR,1997,0.09148588
Jordan,JOR,1998,0.09081442
Jordan,JOR,1999,0.088189594
Jordan,JOR,2000,0.08229971
Jordan,JOR,2001,0.08593464
Jordan,JOR,2002,0.076332286
Jordan,JOR,2003,0.0848704
Jordan,JOR,2004,0.46531406
Jordan,JOR,2005,0.52502614
Jordan,JOR,2006,0.7132732
Jordan,JOR,2007,0.80662113
Jordan,JOR,2008,0.892166
Jordan,JOR,2009,0.98862535
Jordan,JOR,2010,0.7176582
Jordan,JOR,2011,0.26694718
Jordan,JOR,2012,0.19896422
Jordan,JOR,2013,0.23381932
Jordan,JOR,2014,0.07043176
Jordan,JOR,2015,0.41957733
Jordan,JOR,2016,0.69754773
Jordan,JOR,2017,0.78476745
Jordan,JOR,2018,0.7518997
Jordan,JOR,2019,0.7364467
Jordan,JOR,2020,0.67736024
Jordan,JOR,2021,0.6449704
Jordan,JOR,2022,0.6628464
Jordan,JOR,2023,0.6459291
Jordan,JOR,2024,0.62333363
Kazakhstan,KAZ,1830,0
Kazakhstan,KAZ,1831,0
Kazakhstan,KAZ,1832,0
Kazakhstan,KAZ,1833,0
Kazakhstan,KAZ,1850,0
Kazakhstan,KAZ,1855,0
Kazakhstan,KAZ,1858,0
Kazakhstan,KAZ,1859,0
Kazakhstan,KAZ,1860,0
Kazakhstan,KAZ,1861,0
Kazakhstan,KAZ,1862,0
Kazakhstan,KAZ,1863,0
Kazakhstan,KAZ,1864,0
Kazakhstan,KAZ,1865,0
Kazakhstan,KAZ,1866,0
Kazakhstan,KAZ,1867,0
Kazakhstan,KAZ,1868,0
Kazakhstan,KAZ,1869,0
Kazakhstan,KAZ,1870,0
Kazakhstan,KAZ,1871,0
Kazakhstan,KAZ,1872,0
Kazakhstan,KAZ,1873,0
Kazakhstan,KAZ,1874,0
Kazakhstan,KAZ,1875,0
Kazakhstan,KAZ,1876,0
Kazakhstan,KAZ,1877,0
Kazakhstan,KAZ,1878,0
Kazakhstan,KAZ,1879,0
Kazakhstan,KAZ,1880,0
Kazakhstan,KAZ,1881,0
Kazakhstan,KAZ,1882,0
Kazakhstan,KAZ,1883,0
Kazakhstan,KAZ,1884,0
Kazakhstan,KAZ,1885,0
Kazakhstan,KAZ,1886,0
Kazakhstan,KAZ,1887,0
Kazakhstan,KAZ,1888,0
Kazakhstan,KAZ,1889,0
Kazakhstan,KAZ,1890,0
Kazakhstan,KAZ,1891,0
Kazakhstan,KAZ,1892,0
Kazakhstan,KAZ,1893,0
Kazakhstan,KAZ,1894,0
Kazakhstan,KAZ,1895,0
Kazakhstan,KAZ,1896,0
Kazakhstan,KAZ,1897,0
Kazakhstan,KAZ,1898,0
Kazakhstan,KAZ,1899,0
Kazakhstan,KAZ,1900,0
Kazakhstan,KAZ,1901,0
Kazakhstan,KAZ,1902,0
Kazakhstan,KAZ,1903,0
Kazakhstan,KAZ,1904,0
Kazakhstan,KAZ,1905,0
Kazakhstan,KAZ,1906,0
Kazakhstan,KAZ,1907,0
Kazakhstan,KAZ,1908,0
Kazakhstan,KAZ,1909,0
Kazakhstan,KAZ,1910,0
Kazakhstan,KAZ,1911,0
Kazakhstan,KAZ,1912,0
Kazakhstan,KAZ,1913,0
Kazakhstan,KAZ,1914,0
Kazakhstan,KAZ,1915,0
Kazakhstan,KAZ,1916,0
Kazakhstan,KAZ,1917,0
Kazakhstan,KAZ,1918,0
Kazakhstan,KAZ,1919,0
Kazakhstan,KAZ,1920,0
